,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bylevel,param_colsample_bytree,param_max_depth,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
488,0.11874423027038575,0.0032072574653009187,0.010839509963989257,0.001283159320623394,0.7,0.5,3,0.5,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 3, 'subsample': 0.5}",0.8412698412698413,0.9047619047619048,0.8571428571428571,0.8064516129032258,0.8064516129032258,0.7903225806451613,0.8064516129032258,0.8225806451612904,0.6774193548387096,0.8387096774193549,0.8151561699948797,0.05558716517649536,701
489,0.11878314018249511,0.004449514444460361,0.011242961883544922,0.0010239678131930335,0.7,0.5,3,0.7,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 3, 'subsample': 0.7}",0.8571428571428571,0.9206349206349206,0.8571428571428571,0.8387096774193549,0.7903225806451613,0.7903225806451613,0.8387096774193549,0.8387096774193549,0.6935483870967742,0.8387096774193549,0.826395289298515,0.05623992410560985,424
490,0.11627206802368165,0.005534651292595139,0.010923957824707032,0.0011239164462716637,0.7,0.5,3,0.9,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 3, 'subsample': 0.9}",0.873015873015873,0.8888888888888888,0.8253968253968254,0.8709677419354839,0.8064516129032258,0.7741935483870968,0.8064516129032258,0.8064516129032258,0.7096774193548387,0.8064516129032258,0.8167946748591909,0.05008392470147805,675
491,0.10612428188323975,0.003560030187539522,0.011153411865234376,0.0011374911170496814,0.7,0.5,3,1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 3, 'subsample': 1}",0.8888888888888888,0.9047619047619048,0.8571428571428571,0.8709677419354839,0.7903225806451613,0.7580645161290323,0.8225806451612904,0.8225806451612904,0.7258064516129032,0.8548387096774194,0.829595494111623,0.05459217900397218,288
492,0.11449394226074219,0.002905251509075044,0.01138162612915039,0.0008871554559483606,0.7,0.5,4,0.1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 4, 'subsample': 0.1}",0.8253968253968254,0.873015873015873,0.7619047619047619,0.8225806451612904,0.8064516129032258,0.7903225806451613,0.8548387096774194,0.8225806451612904,0.7258064516129032,0.9032258064516129,0.8186123911930363,0.04928076014427429,636
493,0.12646420001983644,0.002988282918927305,0.011530113220214844,0.0010418521058315469,0.7,0.5,4,0.3,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 4, 'subsample': 0.3}",0.8571428571428571,0.8888888888888888,0.8412698412698413,0.8225806451612904,0.8064516129032258,0.8064516129032258,0.8225806451612904,0.8548387096774194,0.7258064516129032,0.8225806451612904,0.8248591909882232,0.04100587354277154,459
494,0.1251595973968506,0.005628791380238675,0.01145470142364502,0.0010848292319137916,0.7,0.5,4,0.5,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 4, 'subsample': 0.5}",0.8253968253968254,0.8888888888888888,0.8412698412698413,0.8548387096774194,0.7903225806451613,0.7741935483870968,0.8225806451612904,0.8064516129032258,0.6935483870967742,0.8548387096774194,0.8152329749103944,0.05156224019901331,686
495,0.12637925148010254,0.0037421654028941386,0.012027525901794433,0.00044608162597538283,0.7,0.5,4,0.7,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 4, 'subsample': 0.7}",0.873015873015873,0.8888888888888888,0.8095238095238095,0.8548387096774194,0.7903225806451613,0.8225806451612904,0.8387096774193549,0.8064516129032258,0.6935483870967742,0.8225806451612904,0.8200460829493087,0.05128110444679128,601
496,0.12592239379882814,0.004981578611050282,0.011182570457458496,0.00068663847484232,0.7,0.5,4,0.9,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 4, 'subsample': 0.9}",0.8571428571428571,0.9047619047619048,0.8412698412698413,0.8387096774193549,0.8064516129032258,0.7741935483870968,0.8225806451612904,0.8387096774193549,0.7096774193548387,0.8225806451612904,0.8216077828981054,0.04914978529397433,572
497,0.11568229198455811,0.0033839658112871417,0.01126103401184082,0.0007602045078484749,0.7,0.5,4,1,"{'colsample_bylevel': 0.7, 'colsample_bytree': 0.5, 'max_depth': 4, 'subsample': 1}",0.873015873015873,0.9047619047619048,0.8571428571428571,0.8709677419354839,0.8064516129032258,0.7580645161290323,0.8064516129032258,0.8387096774193549,0.7096774193548387,0.8387096774193549,0.826395289298515,0.05535148254543944,424
